id,neighbourhood_group_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,ocupacion_estimada,tipo_tenedor,superhost
644016931930223711,Centro,40.4117653,-3.6950716,Entire rental unit,5,1.0,2.0,3.0,$165.00,1,365,58,4.66,4.71,4.71,4.76,4.88,4.86,4.57,1,52,Pequeño (1),0
644017394147091656,Centro,40.42445,-3.70237,Entire serviced apartment,6,2.0,4.0,5.0,$222.00,31,365,9,5.0,4.78,4.89,5.0,4.89,4.89,4.33,21,355,Gran tenedor (>20),1
644049763258831686,Hortaleza,40.48595,-3.66599,Entire rental unit,8,1.5,3.0,5.0,$118.00,1,1125,6,3.5,3.33,3.33,3.5,3.5,3.33,3.17,11,211,Profesional (6-20),0
644086958727302178,Centro,40.41938,-3.69882,Entire rental unit,4,,1.0,,,1,365,27,4.37,4.56,4.56,4.59,4.52,5.0,4.56,2,365,Mediano (2-5),0
644173312242202541,Centro,40.4228,-3.71104,Entire rental unit,4,1.0,1.0,2.0,$128.00,1,1125,86,4.34,4.3,4.55,4.44,4.59,4.81,4.19,54,5,Gran tenedor (>20),0
644532334152825002,ChamberÃ­,40.43169,-3.69791,Entire rental unit,4,2.0,2.0,2.0,"$1,200.00",1,365,0,,,,,,,,1,282,Pequeño (1),0
644587868277112699,Centro,40.41041,-3.6978529,Private room in casa particular,2,1.5,1.0,1.0,$286.00,2,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,Pequeño (1),0
644622446454461986,Centro,40.41979,-3.69778,Entire serviced apartment,2,1.0,1.0,1.0,$200.00,4,730,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21,360,Gran tenedor (>20),1
644626862127900069,Salamanca,40.42642,-3.68633,Entire rental unit,2,1.0,1.0,1.0,$96.00,5,65,75,4.51,4.67,4.44,4.89,4.89,4.92,4.41,30,354,Gran tenedor (>20),0
644641790001974195,Centro,40.42045,-3.70637,Entire rental unit,2,1.0,1.0,2.0,$128.00,1,365,22,4.77,4.82,4.91,4.64,4.5,4.95,4.64,2,89,Mediano (2-5),1
644654181892530852,Centro,40.42078,-3.70514,Entire rental unit,10,3.0,3.0,5.0,$609.00,3,1125,22,4.59,4.82,4.59,4.95,4.91,4.95,4.55,2,333,Mediano (2-5),0
644676974502278614,Arganzuela,40.40625,-3.6975,Entire rental unit,4,1.0,1.0,2.0,$172.00,3,1125,57,4.39,4.51,4.7,4.63,4.58,4.72,4.28,15,72,Profesional (6-20),0
644677137741891910,Arganzuela,40.40233,-3.69192,Entire rental unit,4,1.0,1.0,2.0,$235.00,3,90,18,4.61,4.33,4.56,4.78,4.39,4.72,4.44,15,121,Profesional (6-20),0
644724065543970200,Centro,40.42246,-3.6976,Entire rental unit,3,1.0,1.0,2.0,$154.00,4,365,24,4.79,4.96,4.79,4.88,4.96,4.92,4.67,21,181,Gran tenedor (>20),1
644726267441640007,Centro,40.42132,-3.70309,Shared room in hostel,16,2.0,1.0,12.0,$32.00,1,5,42,4.52,4.45,4.5,4.62,4.74,4.71,4.14,12,12,Profesional (6-20),0
644951663997050143,Centro,40.42245,-3.7049,Shared room in hostel,8,2.0,1.0,8.0,$32.00,1,5,53,4.42,4.6,4.47,4.42,4.77,4.74,4.25,12,6,Profesional (6-20),0
644962710503905533,Centro,40.40602,-3.70637,Entire rental unit,2,1.0,1.0,2.0,$112.00,1,364,377,4.91,4.93,4.93,4.94,4.99,4.76,4.8,1,289,Pequeño (1),1
645273181693078165,Centro,40.4160485,-3.7088958,Entire rental unit,6,1.5,2.0,3.0,$173.00,2,90,216,4.82,4.81,4.85,4.96,4.88,4.95,4.79,5,187,Mediano (2-5),1
645322629381959321,TetuÃ¡n,40.46853,-3.69101,Private room in rental unit,1,2.0,1.0,1.0,$40.00,2,365,143,4.73,4.77,4.83,4.87,4.83,4.67,4.71,1,361,Pequeño (1),0
645326923050932776,Centro,40.40754,-3.70451,Entire rental unit,2,1.0,1.0,2.0,$114.00,1,364,369,4.92,4.95,4.93,4.97,4.98,4.79,4.81,1,289,Pequeño (1),1
645352260145108648,Centro,40.40615,-3.70649,Entire rental unit,2,1.0,1.0,2.0,$111.00,1,364,366,4.89,4.91,4.92,4.95,4.98,4.78,4.76,1,286,Pequeño (1),1
645364834294734760,Centro,40.41985,-3.70832,Entire rental unit,2,1.0,1.0,2.0,$112.00,1,365,21,4.95,5.0,4.9,4.95,5.0,4.95,4.76,2,60,Mediano (2-5),1
645375474270669562,Centro,40.40792,-3.7051,Entire rental unit,2,1.0,1.0,2.0,$113.00,1,364,385,4.91,4.94,4.95,4.95,4.97,4.75,4.8,1,302,Pequeño (1),1
645420008448326677,Centro,40.41219,-3.71214,Entire rental unit,4,2.0,2.0,3.0,$74.00,1,365,110,4.89,4.91,4.88,4.86,4.85,4.95,4.86,292,312,Gran tenedor (>20),0
645476969030014153,Centro,40.41175,-3.70748,Entire rental unit,4,2.0,2.0,2.0,$281.00,1,1125,11,4.64,4.73,4.91,4.82,4.91,4.91,4.45,73,56,Gran tenedor (>20),0
645707043536971322,Hortaleza,40.4728065,-3.6547066,Private room in rental unit,2,1.0,1.0,1.0,$35.00,1,365,370,4.78,4.84,4.76,4.83,4.82,4.65,4.78,1,364,Pequeño (1),0
645999756364325363,Centro,40.40745,-3.70325,Entire condo,4,1.0,1.0,2.0,$95.00,28,730,44,4.77,4.86,4.86,4.84,4.93,4.55,4.77,2,99,Mediano (2-5),1
646024875776098419,Centro,40.42294,-3.7093,Entire rental unit,4,1.0,1.0,2.0,$143.00,1,365,144,4.78,4.81,4.88,4.46,4.87,4.94,4.73,292,46,Gran tenedor (>20),0
646035489497765437,ChamberÃ­,40.43822,-3.71151,Entire rental unit,4,1.0,4.0,4.0,$171.00,7,1125,0,,,,,,,,36,288,Gran tenedor (>20),0
646062067241598014,TetuÃ¡n,40.4484362,-3.7030786,Entire rental unit,4,1.0,1.0,2.0,$261.00,2,365,143,4.76,4.8,4.69,4.86,4.85,4.69,4.68,1,362,Pequeño (1),0
646102986841461016,Centro,40.41123839999999,-3.7061651,Entire rental unit,3,1.0,1.0,1.0,$86.00,3,60,92,4.89,4.86,4.87,4.99,5.0,4.96,4.73,2,265,Mediano (2-5),0
646108563876355232,ChamberÃ­,40.43834,-3.70864,Entire rental unit,5,1.0,4.0,4.0,$132.00,7,365,0,,,,,,,,36,288,Gran tenedor (>20),0
646155541832381136,ChamberÃ­,40.43081,-3.70281,Private room in rental unit,1,,,,,90,120,86,4.9,4.83,4.93,4.83,4.91,4.93,4.85,25,365,Gran tenedor (>20),1
646286485011206963,Puente de Vallecas,40.40164,-3.6668,Entire condo,6,1.0,3.0,4.0,$193.00,2,365,49,4.84,4.8,4.88,4.88,4.94,4.1,4.78,1,339,Pequeño (1),0
646375373711842493,Centro,40.41366,-3.69513,Entire rental unit,2,1.0,1.0,1.0,$112.00,1,365,104,4.85,4.88,4.9,4.63,4.87,4.96,4.82,292,95,Gran tenedor (>20),0
646780060393355142,Centro,40.4257,-3.7043,Entire serviced apartment,2,1.0,1.0,1.0,$169.00,1,10,36,4.94,4.97,4.97,4.97,5.0,5.0,4.83,1,287,Pequeño (1),1
646803721422849724,San Blas - Canillejas,40.43422,-3.61793,Private room in rental unit,1,,,,,1,365,33,4.88,4.91,4.76,4.79,4.76,4.45,4.88,3,365,Mediano (2-5),0
646807191454451192,San Blas - Canillejas,40.43345,-3.61592,Private room in rental unit,1,,,,,28,28,20,4.75,4.6,4.7,4.9,4.7,4.6,4.55,3,365,Mediano (2-5),0
646918179141863869,Centro,40.42902,-3.70441,Private room in rental unit,1,,,,,90,130,131,4.82,4.79,4.92,4.84,4.92,4.89,4.83,25,365,Gran tenedor (>20),1
646992098608814570,Puente de Vallecas,40.40025723723689,-3.665554448962211,Entire condo,4,1.0,1.0,2.0,$90.00,2,365,212,4.96,4.95,4.97,4.96,4.96,4.61,4.88,1,328,Pequeño (1),1
647116885088898605,Centro,40.42,-3.70113,Entire rental unit,12,1.5,4.0,7.0,$329.00,2,1125,65,4.72,4.77,4.82,4.82,4.88,4.91,4.72,3,150,Mediano (2-5),0
647541640678588180,Villa de Vallecas,40.37071,-3.613,Private room in home,2,0.0,1.0,1.0,$58.00,2,365,25,4.96,4.92,4.88,4.8,4.96,4.84,4.88,1,9,Pequeño (1),0
647597691595776932,Centro,40.4276,-3.70305,Entire condo,5,3.0,2.0,2.0,$192.00,4,100,21,4.67,4.81,4.86,4.95,4.76,4.81,4.52,1,47,Pequeño (1),0
647732958816356770,TetuÃ¡n,40.45466075775625,-3.7044871002281,Private room in casa particular,1,,,,,1,730,48,4.9,4.96,4.94,4.96,5.0,4.88,4.85,2,365,Mediano (2-5),0
647805724129035248,VicÃ¡lvaro,40.39798,-3.5556,Entire rental unit,7,2.0,3.0,7.0,$88.00,30,1125,6,4.83,5.0,5.0,5.0,5.0,4.5,4.83,9,228,Profesional (6-20),0
647832335828763372,Hortaleza,40.473793,-3.6385614,Private room in rental unit,2,1.0,1.0,1.0,$59.00,1,30,205,4.94,4.96,4.98,4.93,4.96,4.81,4.9,1,315,Pequeño (1),1
647882011518130897,Salamanca,40.43275,-3.6721,Entire rental unit,4,,2.0,,,5,365,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,365,Pequeño (1),0
648196673120462465,Carabanchel,40.38976,-3.73311,Entire serviced apartment,5,1.0,2.0,3.0,$240.00,1,365,0,,,,,,,,5,284,Mediano (2-5),0
648200967826606959,Centro,40.41706,-3.70254,Entire rental unit,4,1.0,2.0,3.0,$138.00,3,1000,151,4.44,4.52,4.48,4.69,4.83,4.83,4.28,1,143,Pequeño (1),0
648203229202484036,ChamberÃ­,40.43182,-3.701,Entire rental unit,4,2.0,2.0,3.0,$188.00,31,365,0,,,,,,,,384,122,Gran tenedor (>20),0
648232232907970446,Retiro,40.40528,-3.67644,Entire condo,3,1.0,2.0,2.0,$92.00,2,1125,20,4.95,4.8,5.0,4.95,4.95,4.9,4.8,1,181,Pequeño (1),1
648273392261514016,Latina,40.4092551,-3.732684099999999,Entire vacation home,4,1.0,1.0,3.0,$81.00,2,20,100,4.78,4.82,4.68,4.78,4.9,4.49,4.55,1,217,Pequeño (1),1
648318505123085672,Moncloa - Aravaca,40.4226084,-3.7184022,Entire loft,2,1.0,1.0,1.0,$150.00,5,20,3,5.0,5.0,5.0,5.0,5.0,4.67,4.67,1,292,Pequeño (1),0
648540880573460445,Moncloa - Aravaca,40.4720218,-3.7288718,Private room in rental unit,1,1.0,1.0,1.0,$41.00,20,1125,13,4.92,5.0,4.92,5.0,4.85,4.69,4.92,2,94,Mediano (2-5),1
648589218564035261,ChamberÃ­,40.43517,-3.7133,Entire rental unit,5,2.0,2.0,3.0,$179.00,1,1125,81,4.63,4.67,4.69,4.6,4.73,4.59,4.43,5,36,Mediano (2-5),0
648940174520560063,TetuÃ¡n,40.45712,-3.70951,Entire condo,2,,1.0,,,32,1125,26,4.58,4.54,4.38,4.81,4.65,4.46,4.31,1,365,Pequeño (1),1
648946308905272932,Centro,40.41847,-3.70364,Entire rental unit,2,1.0,1.0,1.0,$72.00,31,365,1,4.0,5.0,5.0,3.0,1.0,5.0,2.0,384,114,Gran tenedor (>20),0
648948606041543296,Salamanca,40.43188139999999,-3.6684816,Entire rental unit,5,2.0,3.0,3.0,$220.00,30,1125,4,5.0,5.0,5.0,4.5,5.0,4.75,4.75,249,98,Gran tenedor (>20),0
648956720721882714,Centro,40.41131,-3.71146,Entire rental unit,4,1.0,1.0,1.0,$95.00,5,365,7,4.14,4.14,4.14,4.29,3.57,5.0,4.29,19,258,Profesional (6-20),0
648985963237811880,Salamanca,40.42716,-3.68525,Entire rental unit,2,1.0,1.0,1.0,$111.00,2,365,172,4.77,4.82,4.9,4.67,4.76,4.96,4.64,141,93,Gran tenedor (>20),0
649068699418816955,Salamanca,40.43445,-3.66732,Entire rental unit,4,1.0,1.0,2.0,$110.00,2,1125,337,4.93,4.96,4.9,4.92,4.98,4.77,4.84,6,133,Profesional (6-20),1
649272615285667131,TetuÃ¡n,40.450466974215786,-3.704188652336597,Private room in rental unit,1,1.0,1.0,1.0,$45.00,3,30,102,4.96,4.95,4.95,4.97,4.96,4.89,4.88,1,20,Pequeño (1),0
649287205944999238,Ciudad Lineal,40.44491,-3.64372,Entire rental unit,5,1.0,2.0,4.0,$117.00,30,1125,41,4.98,4.95,4.9,4.95,4.95,4.88,4.93,1,177,Pequeño (1),1
649290938521369385,ChamberÃ­,40.4454,-3.70222,Entire rental unit,6,,3.0,,,1,365,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,365,Pequeño (1),0
649673230206465631,Centro,40.41304,-3.69494,Entire rental unit,2,1.0,1.0,1.0,$73.00,30,365,99,4.53,4.74,4.64,4.71,4.89,4.98,4.56,1,124,Pequeño (1),0
649706776784854406,Retiro,40.4037,-3.67878,Entire rental unit,9,3.0,5.0,8.0,$550.00,2,365,210,4.83,4.88,4.69,4.91,4.89,4.78,4.78,1,61,Pequeño (1),1
649735198586178203,Centro,40.4227008,-3.7030984,Entire rental unit,2,1.0,1.0,1.0,$93.00,5,80,49,4.49,4.63,4.55,4.88,4.92,4.76,4.22,30,350,Gran tenedor (>20),0
649743206932999131,Carabanchel,40.3933267,-3.7254147,Private room in townhouse,2,0.0,1.0,1.0,$128.00,15,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,282,Mediano (2-5),0
649751886099576191,ChamartÃ­n,40.4557361,-3.688174400000001,Entire rental unit,4,2.0,2.0,2.0,$258.00,30,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,249,319,Gran tenedor (>20),0
649867705781210882,Centro,40.41123,-3.70073,Entire rental unit,2,1.5,1.0,1.0,$124.00,1,365,57,4.89,4.79,4.95,4.86,4.93,4.77,4.68,2,43,Mediano (2-5),1
649875746464503452,Centro,40.40622,-3.7042,Entire rental unit,4,1.0,1.0,3.0,$120.00,1,364,370,4.91,4.9,4.95,4.96,4.97,4.79,4.83,1,39,Pequeño (1),0
649971528708673992,Centro,40.41585,-3.70022,Entire rental unit,2,,1.0,,,12,365,57,4.49,4.33,4.51,4.74,4.54,4.96,4.54,1,355,Pequeño (1),0
650034620079432673,ChamberÃ­,40.43714,-3.71499,Entire rental unit,5,2.0,2.0,3.0,$180.00,1,365,79,4.58,4.68,4.66,4.67,4.81,4.66,4.46,5,29,Mediano (2-5),0
650320928912279951,Centro,40.42231,-3.70414,Entire rental unit,2,1.0,1.0,2.0,$96.00,3,80,43,4.4,4.3,4.37,4.7,4.74,4.56,4.33,30,354,Gran tenedor (>20),0
650402507746713259,Salamanca,40.428711,-3.6738912,Entire rental unit,5,1.0,2.0,4.0,$162.00,1,365,139,4.6,4.58,4.55,4.73,4.78,4.73,4.46,1,134,Pequeño (1),0
650415901845193007,Ciudad Lineal,40.422457116803606,-3.6527401953935614,Private room in rental unit,2,1.0,0.0,1.0,$31.00,1,365,213,4.77,4.82,4.9,4.75,4.86,4.62,4.76,1,104,Pequeño (1),1
650426976353050232,ChamartÃ­n,40.45699,-3.67972,Entire serviced apartment,2,,1.0,,,1,365,135,4.96,4.95,4.95,4.93,4.96,4.87,4.79,7,365,Profesional (6-20),1
650482243723342515,ChamberÃ­,40.43619,-3.70205,Entire rental unit,3,1.0,2.0,2.0,$145.00,31,365,0,,,,,,,,384,70,Gran tenedor (>20),0
650494338407740969,ChamberÃ­,40.43476,-3.70211,Entire rental unit,3,1.0,2.0,2.0,$144.00,31,365,0,,,,,,,,384,71,Gran tenedor (>20),0
650559377671515796,Arganzuela,40.40095,-3.69368,Entire rental unit,3,1.0,2.0,0.0,$128.00,3,1125,93,4.78,4.84,4.84,4.77,4.86,4.81,4.57,93,310,Gran tenedor (>20),0
650582602296060007,Arganzuela,40.40214,-3.69341,Entire rental unit,3,1.0,2.0,1.0,$128.00,3,363,116,4.85,4.84,4.87,4.82,4.96,4.76,4.77,93,313,Gran tenedor (>20),0
650677843711090772,Villaverde,40.34421,-3.69168,Private room in casa particular,2,,,,,6,15,40,4.98,4.93,4.98,4.93,5.0,4.4,4.93,1,365,Pequeño (1),0
650783812930572145,Centro,40.42238,-3.69625,Entire rental unit,2,1.0,1.0,1.0,$150.00,30,90,6,3.33,3.17,3.67,3.17,3.0,3.67,3.33,15,275,Profesional (6-20),0
650878823114978533,Barajas,40.45562,-3.58622,Private room in rental unit,2,,,,,1,10,33,4.7,4.85,4.76,4.88,4.88,4.91,4.73,3,285,Mediano (2-5),0
651092486960306062,Moncloa - Aravaca,40.42155,-3.71677,Entire rental unit,4,1.0,2.0,3.0,$217.00,1,365,134,4.63,4.76,4.64,4.84,4.81,4.78,4.57,10,87,Profesional (6-20),0
651131480497864883,Salamanca,40.43188139999999,-3.6684816,Entire rental unit,5,2.0,3.0,3.0,$198.00,30,1125,2,4.5,5.0,4.0,5.0,5.0,5.0,4.5,249,152,Gran tenedor (>20),0
651198137209627923,Centro,40.42467,-3.70027,Entire rental unit,4,2.0,2.0,2.0,$108.00,32,330,0,,,,,,,,40,331,Gran tenedor (>20),0
651205583481748089,Centro,40.42479,-3.70029,Entire rental unit,2,1.0,1.0,1.0,$98.00,31,330,0,,,,,,,,40,209,Gran tenedor (>20),0
651211456835132827,Centro,40.42449,-3.69998,Entire rental unit,4,1.0,2.0,2.0,$117.00,31,330,0,,,,,,,,40,203,Gran tenedor (>20),0
651215282763664241,Puente de Vallecas,40.395832,-3.6702162,Entire rental unit,2,1.0,1.0,2.0,$75.00,3,320,43,4.65,4.67,4.86,4.88,4.93,4.26,4.33,2,108,Mediano (2-5),0
651236948240908274,Centro,40.41122,-3.70118,Entire rental unit,2,1.0,1.0,1.0,$89.00,5,365,79,4.86,4.87,4.92,4.76,4.86,4.7,4.63,292,46,Gran tenedor (>20),0
651246520843949296,Centro,40.42578,-3.70808,Entire rental unit,6,2.5,3.0,3.0,$215.00,2,365,169,4.79,4.8,4.8,4.89,4.93,4.95,4.62,2,53,Mediano (2-5),1
651255941828618867,Centro,40.4129,-3.71305,Entire rental unit,4,1.0,1.0,1.0,$126.00,3,365,40,4.73,4.78,4.68,4.53,4.43,4.88,4.43,75,223,Gran tenedor (>20),0
651362582355385450,Centro,40.40927,-3.7034,Entire rental unit,4,1.0,1.0,1.0,$200.00,3,365,196,4.81,4.84,4.86,4.81,4.91,4.64,4.61,28,291,Gran tenedor (>20),1
651443342032818501,Centro,40.4283098,-3.7047931,Entire condo,15,2.0,4.0,10.0,$364.00,1,1125,144,4.73,4.78,4.82,4.71,4.76,4.76,4.6,36,325,Gran tenedor (>20),0
651860072066077924,San Blas - Canillejas,40.43235665382529,-3.6249313876032825,Private room in rental unit,2,1.5,1.0,1.0,$30.00,1,4,157,4.94,4.96,4.93,4.85,4.97,4.8,4.92,1,278,Pequeño (1),0
652001566958463696,ChamberÃ­,40.435517202411376,-3.7128198644790578,Entire loft,3,1.0,1.0,2.0,$75.00,32,180,17,4.94,4.65,4.82,4.88,4.94,4.94,4.76,1,219,Pequeño (1),0
652022103829772683,Ciudad Lineal,40.45295,-3.65469,Private room in rental unit,2,,,,,1,21,121,4.89,4.88,4.82,4.94,4.97,4.74,4.82,1,365,Pequeño (1),1
652154645694917146,Centro,40.41055,-3.70254,Entire rental unit,2,1.0,1.0,1.0,$94.00,3,365,23,4.09,4.17,4.61,4.65,4.52,4.39,4.04,15,47,Profesional (6-20),0
652179962973618076,Centro,40.41079,-3.69865,Entire rental unit,2,1.0,0.0,1.0,$87.00,1,365,26,4.62,4.58,4.65,4.88,4.96,4.92,4.46,181,85,Gran tenedor (>20),0
652247195573327606,Ciudad Lineal,40.46848,-3.66723,Entire rental unit,4,1.0,1.0,2.0,$110.00,1,365,31,4.39,4.42,4.39,4.48,4.58,4.42,4.32,181,22,Gran tenedor (>20),0
652253289429426165,Ciudad Lineal,40.47047,-3.66507,Entire rental unit,4,1.0,1.0,2.0,$77.00,1,365,45,4.58,4.76,4.69,4.58,4.67,4.73,4.36,181,46,Gran tenedor (>20),0
652257221420756504,Ciudad Lineal,40.46878,-3.66506,Entire rental unit,2,1.0,0.0,1.0,$69.00,1,365,46,4.5,4.54,4.59,4.39,4.8,4.61,4.15,181,29,Gran tenedor (>20),0
652261118916745660,Ciudad Lineal,40.46953,-3.66724,Entire rental unit,6,1.0,1.0,3.0,$95.00,1,365,66,4.61,4.73,4.58,4.59,4.85,4.61,4.62,181,72,Gran tenedor (>20),0
652564985296908143,Carabanchel,40.39509,-3.71297,Entire rental unit,4,2.0,2.0,3.0,$68.00,28,365,30,4.9,4.87,4.93,4.97,4.93,4.73,4.8,5,347,Mediano (2-5),1
652645448249876424,Latina,40.40351,-3.73004,Private room in chalet,2,1.0,1.0,2.0,$47.00,6,1125,20,4.9,5.0,4.95,5.0,5.0,4.9,4.9,1,20,Pequeño (1),1
652754358174308464,Centro,40.4120001,-3.703911,Private room in casa particular,2,1.5,1.0,1.0,$113.00,3,20,70,4.99,4.97,4.99,4.99,4.99,4.97,4.94,1,260,Pequeño (1),1
652838683113632654,Usera,40.370929439516416,-3.688453188360599,Entire serviced apartment,4,1.0,1.0,2.0,$90.00,2,15,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,247,Profesional (6-20),1
652850304228835003,Usera,40.37172,-3.68765,Entire serviced apartment,4,1.0,1.0,2.0,$85.00,2,15,8,4.75,4.88,4.75,4.75,4.75,4.5,4.25,6,245,Profesional (6-20),1
653267363579740994,Usera,40.38101806657708,-3.71752493083477,Private room in rental unit,1,1.0,1.0,1.0,$42.00,3,60,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,290,Pequeño (1),0
653309868503404212,Centro,40.4231644,-3.7016515,Entire rental unit,2,,1.0,,,3,60,155,4.95,4.96,4.98,4.98,4.99,4.95,4.87,1,359,Pequeño (1),0
653357218807490095,Centro,40.4226995,-3.7100868,Entire rental unit,4,1.5,1.0,2.0,$267.00,2,1125,73,4.88,4.93,4.86,4.9,4.9,4.85,4.86,1,71,Pequeño (1),0
653439715649984762,Hortaleza,40.4844884655048,-3.6685215902171744,Private room in rental unit,1,1.0,1.0,2.0,$30.00,28,365,4,4.75,4.75,5.0,4.75,4.75,4.5,4.75,1,106,Pequeño (1),0
653470945017386360,Centro,40.413321063335744,-3.706543984655759,Entire serviced apartment,4,1.0,1.0,2.0,$172.00,2,365,159,4.89,4.94,4.9,4.89,4.93,4.96,4.83,2,110,Mediano (2-5),1
653494207469727393,Latina,40.38145,-3.77743,Private room in rental unit,2,,,,,15,30,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,365,Pequeño (1),0
653651158231877793,Moratalaz,40.41064,-3.63045,Private room in rental unit,2,1.0,1.0,0.0,$62.00,2,31,35,4.74,4.8,4.77,4.91,4.94,4.54,4.66,1,331,Pequeño (1),0
654044743862084061,Barajas,40.4591144,-3.5885126,Private room in home,2,1.0,1.0,1.0,$38.00,30,365,176,4.74,4.74,4.89,4.88,4.83,4.78,4.76,8,11,Profesional (6-20),1
654055144846199595,Ciudad Lineal,40.42707,-3.65059,Entire loft,3,1.0,1.0,1.0,$70.00,1,365,201,4.67,4.68,4.49,4.74,4.87,4.43,4.53,2,161,Mediano (2-5),0
654080915562183035,ChamberÃ­,40.4351278,-3.7031621,Entire rental unit,3,1.0,2.0,2.0,$186.00,30,1125,1,5.0,4.0,5.0,5.0,5.0,5.0,4.0,249,97,Gran tenedor (>20),0
654107911270029771,ChamberÃ­,40.429437061941584,-3.7013840675354,Private room in rental unit,1,1.0,1.0,1.0,$92.00,3,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,286,Pequeño (1),0
654195963500489634,Arganzuela,40.40295,-3.69315,Entire rental unit,4,2.0,2.0,3.0,$113.00,5,365,226,4.71,4.76,4.65,4.75,4.84,4.85,4.69,9,151,Profesional (6-20),0
654218769027707319,Centro,40.42123008474826,-3.699634016338522,Entire rental unit,2,1.0,1.0,1.0,$101.00,3,1125,147,4.67,4.69,4.85,4.8,4.71,4.88,4.57,1,55,Pequeño (1),0
654221145525174255,Centro,40.4095839,-3.6986389,Entire rental unit,4,2.0,2.0,2.0,$117.00,3,45,148,4.87,4.89,4.76,4.97,4.98,4.89,4.78,2,169,Mediano (2-5),1
654266629798779212,Centro,40.4221,-3.70098,Entire rental unit,2,1.0,0.0,1.0,$119.00,3,360,46,4.33,4.43,4.48,4.33,4.46,4.87,4.0,15,61,Profesional (6-20),0
654742868043876555,Retiro,40.41081,-3.67453,Entire rental unit,6,2.0,2.0,3.0,$184.00,1,1125,52,4.37,4.54,4.63,4.23,4.4,4.65,4.21,334,276,Gran tenedor (>20),0
654792418282777612,Centro,40.41308,-3.71271,Entire rental unit,4,1.0,1.0,1.0,$120.00,3,365,28,4.46,4.54,4.39,4.64,4.5,4.86,4.54,75,224,Gran tenedor (>20),0
654882743606240768,Centro,40.41279,-3.71407,Entire rental unit,4,1.0,1.0,2.0,$152.00,2,365,95,4.93,4.95,4.93,5.0,4.99,4.93,4.8,13,333,Profesional (6-20),1
654904458479856447,Centro,40.42379,-3.70386,Entire rental unit,2,1.0,1.0,1.0,$90.00,5,80,45,4.36,4.51,3.98,4.76,4.71,4.73,4.18,30,347,Gran tenedor (>20),0
654924393520116721,TetuÃ¡n,40.44765,-3.70815,Entire rental unit,6,2.0,2.0,3.0,$138.00,1,1125,61,4.66,4.64,4.77,4.46,4.56,4.51,4.56,334,271,Gran tenedor (>20),0
654924411705637361,TetuÃ¡n,40.44807,-3.7059,Entire rental unit,6,2.0,2.0,3.0,$126.00,1,1125,108,4.58,4.69,4.67,4.7,4.66,4.61,4.5,334,295,Gran tenedor (>20),0
654924483898732016,Centro,40.41234,-3.70681,Entire rental unit,4,1.0,1.0,2.0,$147.00,2,365,181,4.82,4.91,4.86,4.85,4.84,4.9,4.81,2,113,Mediano (2-5),1
654931017332765683,Arganzuela,40.3996802,-3.7025927,Entire rental unit,4,,1.0,,,2,1125,128,4.67,4.81,4.75,4.77,4.84,4.68,4.58,2,364,Mediano (2-5),0
654980077280235584,Centro,40.41863,-3.69985,Private room in rental unit,2,3.0,1.0,2.0,$75.00,2,365,14,4.71,4.5,4.57,4.86,4.79,5.0,4.64,27,100,Gran tenedor (>20),0
655447805473614930,Centro,40.4211523,-3.7037122,Entire rental unit,2,1.0,1.0,1.0,$116.00,30,364,111,4.86,4.89,4.92,4.93,4.97,4.73,4.86,1,336,Pequeño (1),1
655448045703760486,Centro,40.42035,-3.71053,Entire rental unit,3,1.0,1.0,1.0,$176.00,1,1125,48,4.58,4.73,4.71,4.92,4.63,4.73,4.44,107,342,Gran tenedor (>20),0
655457735996038549,Puente de Vallecas,40.40076,-3.66218,Private room in rental unit,2,,,,,15,99,1,5.0,4.0,4.0,5.0,5.0,4.0,3.0,1,365,Pequeño (1),0
655506272999630401,Centro,40.41033,-3.70427,Entire rental unit,6,2.0,2.0,2.0,$183.00,3,365,54,4.8,4.87,4.74,4.81,4.57,4.85,4.65,75,230,Gran tenedor (>20),0
655552143164685500,ChamberÃ­,40.43278,-3.69354,Entire rental unit,4,,2.0,,,31,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,384,365,Gran tenedor (>20),0
655593442690312488,Centro,40.4163991,-3.7068446,Entire rental unit,5,2.0,3.0,4.0,$394.00,1,365,68,4.88,4.9,4.84,4.78,4.87,4.93,4.74,1,96,Pequeño (1),1
